time,V1,V2,V3,I1,I2,I3
0.63605,-157.569083874465,-10.2427031942341,167.811787069543,2322.91627337269,-117.243908705597,-2205.67236467457
0.6361,-155.93474329096,-13.19107188496,169.125815176763,2303.81069847112,-76.1949297176978,-2227.61576876123
0.63615,-154.261671767786,-16.1364734802719,170.3981452489,2284.14349336669,-35.132264602528,-2249.01122877229
0.6362,-152.550277002499,-19.0781856105892,171.628462613929,2263.91870892306,5.93482232958737,-2269.8535312611
0.63625,-150.800979688974,-22.0154840435037,172.816463733317,2243.14040926202,46.9971560169364,-2290.13756528772
0.6363,-149.014213732729,-24.9476425691181,173.961856302685,2221.8126926793,88.0456344986637,-2309.85832718704
0.63635,-147.190426336379,-27.8739329874076,175.064359324622,2199.93971423884,129.071211495221,-2329.01092574345
0.6364,-145.330077945674,-30.7936252054473,176.123703151954,2177.52570936233,170.064878264331,-2347.59058763636
0.63645,-143.43364205149,-33.7059874483252,177.139629500645,2154.57501772358,211.017645283881,-2365.59266301747
0.6365,-141.501604848118,-36.6102865834779,178.111891432423,2131.09210676982,251.920524301513,-2383.01263108165
0.63655,-139.534464753112,-39.5057885541675,179.040253308104,2107.08159422319,292.764511264068,-2399.84610549788
0.6366,-137.53273179869,-42.3917589140136,179.924490713525,2082.548268965,333.54057059946,-2416.08883957538
0.63665,-135.496926909,-45.2674634510138,180.764390360831,2057.49710976969,374.239621270923,-2431.73673105183
0.6367,-133.427580963008,-48.1321687413024,181.559749705124,2031.93329510902,414.852517206016,-2446.78581232655
0.63675,-131.325233652512,-50.9851425840477,182.310376237371,2005.86220865103,455.370027597274,-2461.23223626011
0.6368,-129.190432298942,-53.8256544512651,183.016086751013,1979.28944788879,495.782826536594,-2475.07227443748
0.63685,-127.023730702097,-56.6529759910008,183.676706693899,1952.22083128083,536.081487507593,-2488.3023188008
0.6369,-124.825688068567,-59.4663815952758,184.29206966464,1924.66240276682,576.256481674425,-2500.9188844539
0.63695,-122.596868053914,-62.2651490307899,184.862017085497,1896.62043328503,616.298179537844,-2512.91861283581
0.637,-120.337837940708,-65.0485601190143,185.386398060511,1868.10141912565,656.196855538875,-2524.29827467773
0.63705,-118.049167964724,-67.8159014439397,185.865069409447,1839.11207715589,695.942695221987,-2535.05477239136
0.6371,-115.731430794298,-70.5664650607892,186.297895855866,1809.65933713574,735.525804609654,-2545.18514175915
0.63715,-113.385201162754,-73.2995491774165,186.684750340944,1779.750331494,774.936221477476,-2554.6865529855
0.6372,-111.011055650581,-76.0144587814857,187.025514432834,1749.39238304626,814.163928246344,-2563.55631130689
0.63725,-108.609572612046,-78.7105061902207,187.32007880303,1718.59299120673,853.198866221645,-2571.79185744292
0.6373,-106.181332239673,-81.387011504792,187.568343745222,1687.35981727651,892.030950909556,-2579.39076820086
0.63735,-103.726916758944,-84.0433029575238,187.770219717219,1655.70066938668,930.650088129897,-2586.35075753163
0.6374,-101.246910744445,-86.6787171463984,187.925627891588,1623.62348764129,969.046190628322,-2592.66967828491
0.63745,-98.7419015471347,-89.2925991572653,188.034500705139,1591.13632995034,1007.20919487286,-2598.34552483875
0.6375,-96.2124798205228,-91.884302579352,188.096782400607,1558.2473589726,1045.12907770636,-2603.37643669474
0.63755,-93.6592401312899,-94.4531894238823,188.112429555898,1524.96483050831,1082.79587252098,-2607.76070304532
0.6376,-91.0827816374732,-96.9986299587496,188.081411596942,1491.29708359841,1120.19968462654,-2611.49676824121
0.63765,-88.4837088149566,-99.5200024742856,188.003711289955,1457.25253250309,1157.33070550249,-2614.58323802207
0.6377,-85.8626322108977,-102.016692996295,187.879325207898,1422.83966065189,1194.17922565415,-2617.01888632275
0.63775,-83.2201692011236,-104.488094962855,187.708264164677,1388.0670165819,1230.73564583556,-2618.8026624344
0.6378,-80.5569447275779,-106.933608881055,187.490553609324,1352.94321181141,1266.990486453,-2619.93369828156
0.63785,-77.8735919917876,-109.352641979042,187.226233971513,1317.47692053435,1302.93439502112,-2620.41131557284
0.6379,-75.1707530810407,-111.744607867591,186.915360949306,1281.67688096699,1338.55815160576,-2620.23503259033
0.63795,-72.4490795055837,-114.10892622404,186.55800573029,1245.5518981324,1373.85267225003,-2619.40457040022
0.638,-69.7092326275584,-116.445022509922,186.154255138139,1209.11084783084,1408.80901044128,-2617.9198582901
0.63805,-66.9518839655275,-118.752327732016,185.704211698194,1172.3626815157,1443.41835673306,-2615.78103826694
0.6381,-64.1777153621224,-121.030278254921,185.207993617685,1135.31643177535,1477.67203668615,-2612.98846847987
0.63815,-61.3874190064407,-123.278315671573,184.665734678647,1097.9812181105,1511.56150733562,-2609.54272546467
0.6382,-58.5816973071293,-125.495886736484,184.077584044237,1060.36625269602,1545.07835242452,-2605.44460513928
0.63825,-55.761262616453,-127.682443364775,183.443705981843,1022.48084582429,1578.21427666963,-2600.69512251284
0.6383,-52.9268368098938,-129.837442698445,182.764279508944,984.334410744127,1610.96109934002,-2595.29551010324
0.63835,-50.0791507298061,-131.960347239654,182.039497970056,945.936467635153,1643.31074743567,-2589.24721509008
0.6384,-47.2189435052364,-134.050625049226,181.269568555048,907.296646490831,1675.25524875108,-2582.55189526133
0.63845,-44.3469617631057,-136.107750007044,180.454711770726,868.424688723517,1706.78672509837,-2575.21141384147
0.6385,-41.4639587484621,-138.131202129614,179.595160878643,829.3304473501,1737.89738594748,-2567.22783331732
0.63855,-38.5706933733992,-140.120467938774,178.691161312729,790.023885665886,1768.57952271734,-2558.60340840311
0.6386,-35.6679292154659,-142.07504087443,177.742970090442,750.515074365332,1798.82550392358,-2549.34057830894
0.63865,-32.7564334869701,-143.994421743292,176.750855230797,710.814187119862,1828.62777135542,-2539.44195849545
0.6387,-29.8369759965089,-145.878119194868,175.715095191902,670.931494672939,1857.97883741873,-2528.91033211197
0.63875,-26.9103281233901,-147.725650215541,174.635978339446,630.87735755988,1886.87128374412,-2517.74864132443
0.6388,-23.9772618243756,-149.536540631321,173.513802456201,590.662217602556,1915.29776112009,-2505.9599787432
0.63885,-21.038548690461,-151.310325609908,172.348874300863,550.296588366245,1943.25099077194,-2493.54757915886
0.6389,-18.0949590692637,-153.046550152964,171.14150922271,509.791044796238,1970.72376696919,-2480.51481178621
0.63895,-15.1472612661145,-154.744769569977,169.892030836563,469.156212274589,1997.70896090757,-2466.86517320306
0.639,-12.1962208342286,-156.404549925793,168.600770760482,428.402755351804,2024.19952577825,-2452.60228115106
0.63905,-9.2425999614511,-158.025468454742,167.268068416643,387.541366414064,2050.18850290675,-2437.72986934191
0.6391,-6.28715695813746,-159.607113935282,165.894270893858,346.582754543919,2075.66902881802,-2422.25178338313
0.63915,-3.33064584782147,-161.149087020175,164.479732868423,305.537634821426,2100.63434306299,-2406.17197790571
0.6392,-0.373816059530444,-162.651000518397,163.024816578342,264.416718294144,2125.07779662569,-2389.49451494121
0.63925,2.58258778199106,-164.112479626171,161.529891844584,223.230702819174,2148.99286071909,-2372.22356355971
0.6393,5.53782597422481,-165.533162105741,159.995336131908,181.990264949312,2172.3731357727,-2354.36340074353
0.63935,8.49116377108467,-166.912698411665,158.42153464096,140.706052999899,2195.2123604146,-2335.91841343609
0.6394,11.4418713431359,-168.250751765572,156.808880422804,99.3886813940435,2217.50442025621,-2316.89310167191
0.63945,14.3892236748428,-169.546998181343,155.157774506856,58.0487263432059,2239.24335629758,-2297.29208266249
0.6395,17.3325004107145,-170.801126443665,153.468626033294,16.696722878687,2260.42337278638,-2277.12009568683
