time,V1,V2,V3,I1,I2,I3
1.1057,101.979238271016,-22.9662748590352,-79.0129634120344,3636.69796755509,-9534.87680117227,5898.17883361583
1.10575,101.460803336458,-21.3230653720001,-80.1377379645128,3776.36726715514,-9554.84880702566,5778.48153986922
1.1058,100.917322807999,-19.6745428433309,-81.2427799647252,3915.11757829389,-9572.46493541584,5657.3473571207
1.10585,100.348934692844,-18.0211158150886,-82.3278188778134,4052.91455142807,-9587.72068656539,5534.80613513611
1.1059,99.7557829338393,-16.3631935723102,-83.3925893615882,4189.72406774943,-9600.61214357897,5410.88807582839
1.10595,99.1380173232251,-14.7011860326192,-84.4368312906664,4325.51224780168,-9611.13597371041,5285.62372590763
1.106,98.4957934179666,-13.0355036404021,-85.4602897776264,4460.24546005823,-9619.28942948762,5159.04396942834
1.10605,97.8292724571008,-11.3665572655992,-86.4627151915651,4593.89032945712,-9625.07034969285,5031.18002023472
1.1061,97.1386212814913,-9.69475810711319,-87.443863174443,4726.41374588948,-9628.47716019595,4902.06341430553
1.10615,96.4240122563481,-8.0205176008005,-88.4034946556141,4857.78287263766,-9629.50887463846,4771.72600199991
1.1062,95.685623196833,-6.34424733196428,-89.3413758649367,4987.96515475931,-9628.16509496614,4640.19994020599
1.10625,94.9236372970288,-4.66635895223264,-90.2572783448658,5116.92832741319,-9624.44601180791,4507.51768439392
1.1063,94.1382430625061,-2.98726410066124,-91.1509789619161,5244.64042412286,-9618.35240469917,4373.71198057559
1.10635,93.3296342466794,-1.30737432886584,-92.0222599178867,5371.06978497402,-9609.88564214772,4238.81585717301
1.1064,92.4980097910955,0.372898970049071,-92.8709087612194,5496.18506474155,-9599.04768154024,4102.86261679805
1.10645,91.6435737697486,2.05314462903046,-93.6967183988557,5619.9552409419,-9585.84106888822,3965.88582794574
1.1065,90.7665353374752,3.7329517713824,-94.4994871089358,5742.34962180695,-9570.26893841167,3827.91931660419
1.10655,89.8671086824232,5.41190987216334,-95.2790185546662,5863.33785417511,-9552.33501195938,3688.99715778379
